fecha	hora	precio_md
2018-02-21	15	44.4
2018-02-21	16	44.97
2018-02-21	17	47.41
2018-02-21	19	58.93
2018-02-21	20	60.36
2018-02-21	21	60.29
2018-02-21	22	60.03
2018-02-21	4	37.86
2018-02-21	5	37.33
2018-02-21	6	39.06
2018-02-21	7	45.65
2018-02-21	8	59.13
2018-02-21	11	55.51
2018-02-21	13	47.65
2018-02-21	18	55.43
2018-02-21	23	55.01
2018-02-21	24	47.92
2018-02-22	4	42.8
2018-02-22	5	42.7
2018-02-22	6	42.85
2018-02-22	7	49.93
2018-02-22	8	59.19
2018-02-22	11	58.69
2018-02-22	13	56.3
2018-02-22	18	56.34
2018-02-22	23	59.19
2018-02-22	24	56.01
2018-02-22	1	46.01
2018-02-22	2	43.69
2018-02-22	3	42.87
2018-02-22	9	60.97
2018-02-22	10	60.07
2018-02-22	12	58.69
2018-02-22	14	53.9
2018-02-22	15	49.93
2018-02-22	16	47.65
2018-02-22	17	49.8
2018-02-22	19	59.98
2018-02-22	20	61.61
2018-02-22	21	61.54
2018-02-22	22	61.48
2018-02-23	1	49.8
2018-02-23	2	47.11
2018-02-23	3	45.9
2018-02-23	9	63.03
2018-02-23	10	61.88
2018-02-23	12	60.96
2018-02-23	14	61.45
2018-02-23	15	61.12
2018-02-23	16	60.96
2018-02-23	17	61.03
2018-02-23	19	61.87
2018-02-23	20	63.79
2018-02-23	21	63.85
2018-02-23	22	63.8
2018-02-23	4	44.79
2018-02-23	5	44.79
2018-02-23	6	45.94
2018-02-23	7	52.25
2018-02-23	8	61.62
2018-02-23	11	61.6
2018-02-23	13	61.25
2018-02-23	18	60.74
2018-02-23	23	62.01
2018-02-23	24	62.01
2018-02-24	4	55.35
2018-02-24	5	53.86
2018-02-24	6	53.58
2018-02-24	7	55
2018-02-24	8	58
2018-02-24	11	60.85
2018-02-24	13	61.34
2018-02-24	18	59.01
2018-02-24	23	62.09
2018-02-24	24	62.11
2018-02-24	1	61.34
2018-02-24	2	60.21
2018-02-24	3	58.1
2018-02-24	9	55.01
2018-02-24	10	60.25
2018-02-24	12	61.48
2018-02-24	14	61.05
2018-02-24	15	60.85
2018-02-24	16	59.83
2018-02-24	17	58.68
2018-02-24	19	60.65
2018-02-24	20	62.11
2018-02-24	21	62.94
2018-02-24	22	62.58
2018-02-25	1	62.28
2018-02-25	2	60.96
2018-02-25	3	59
2018-02-25	9	54.1
2018-02-25	10	59.95
2018-02-25	12	60.6
2018-02-25	14	60.43
2018-02-25	15	60
2018-02-25	16	57.01
2018-02-25	17	51.26
2018-02-25	19	59.08
2018-02-25	20	62.83
2018-02-25	21	62.94
2018-02-25	22	62.94
2018-02-25	4	55.01
2018-02-25	5	54.1
2018-02-25	6	52.41
2018-02-25	7	51.26
2018-02-25	8	55.11
2018-02-25	11	60.45
2018-02-25	13	60.21
2018-02-25	18	51.64
2018-02-25	23	61.87
2018-02-25	24	55.69
2018-02-26	1	50.64
2018-02-26	2	47
2018-02-26	3	46.27
2018-02-26	9	64.97
2018-02-26	10	65.62
2018-02-26	12	63.3
2018-02-26	14	61.97
2018-02-26	15	61.05
2018-02-26	16	60.61
2018-02-26	17	60.05
2018-02-26	19	64.13
2018-02-26	20	66.15
2018-02-26	21	70.76
2018-02-26	22	64.63
2018-02-26	4	44.07
2018-02-26	5	44.61
2018-02-26	6	46.44
2018-02-26	7	53.97
2018-02-26	8	62.44
2018-02-26	11	64.28
2018-02-26	13	61.87
2018-02-26	18	62.1
2018-02-26	23	63.03
2018-02-26	24	61.01
2018-02-27	1	57.95
2018-02-27	2	54.4
2018-02-27	3	49.79
2018-02-27	9	66.15
2018-02-27	10	70
2018-02-27	12	70.03
2018-02-27	14	71.04
2018-02-27	15	70.82
2018-02-27	16	65.84
2018-02-27	17	69.68
2018-02-27	19	66
2018-02-27	20	71.88
2018-02-27	21	74.15
2018-02-27	22	72
2018-02-27	4	49.55
2018-02-27	5	49.44
2018-02-27	6	49.9
2018-02-27	7	55.15
2018-02-27	8	65.02
2018-02-27	11	70.82
2018-02-27	13	71.01
2018-02-27	18	67.49
2018-02-27	23	67.08
2018-02-27	24	63.12
2018-02-28	4	49.44
2018-02-28	5	47.51
2018-02-28	6	48
2018-02-28	7	49.79
2018-02-28	8	61.01
2018-02-28	11	62.09
2018-02-28	13	61.68
2018-02-28	18	55.25
2018-02-28	23	59.59
2018-02-28	24	49.79
2018-02-28	1	61.05
2018-02-28	2	59.18
2018-02-28	3	51.5
2018-02-28	9	62.01
2018-02-28	10	62.48
2018-02-28	12	61.28
2018-02-28	14	61.48
2018-02-28	15	60.05
2018-02-28	16	58.93
2018-02-28	17	58.19
2018-02-28	19	55.25
2018-02-28	20	60.57
2018-02-28	21	62.88
2018-02-28	22	62.28
2018-03-01	4	44.51
2018-03-01	5	44.27
2018-03-01	6	44.51
2018-03-01	7	45.01
2018-03-01	8	56.01
2018-03-01	11	63.53
2018-03-01	13	59.01
2018-03-01	18	44.52
2018-03-01	23	52.26
2018-03-01	24	44.52
2018-03-01	1	50.01
2018-03-01	2	45.02
2018-03-01	3	44.51
2018-03-01	9	60.84
2018-03-01	10	63.83
2018-03-01	12	61.48
2018-03-01	14	56.01
2018-03-01	15	53.53
2018-03-01	16	49.73
2018-03-01	17	45.01
2018-03-01	19	44.62
2018-03-01	20	53.04
2018-03-01	21	56.51
2018-03-01	22	56.01
2018-03-02	1	37.45
2018-03-02	2	36.68
2018-03-02	3	36.68
2018-03-02	9	62.09
2018-03-02	10	65
2018-03-02	12	64.13
2018-03-02	14	61.68
2018-03-02	15	58.07
2018-03-02	16	55.19
2018-03-02	17	50.25
2018-03-02	19	44.62
2018-03-02	20	47.73
2018-03-02	21	52.19
2018-03-02	22	52.19
2018-03-02	4	37
2018-03-02	5	39.5
2018-03-02	6	42.82
2018-03-02	7	51.09
2018-03-02	8	57.57
2018-03-02	11	65
2018-03-02	13	63.53
2018-03-02	18	46
2018-03-02	23	46.95
2018-03-02	24	41.18
2018-03-03	1	42
2018-03-03	2	38.85
2018-03-03	3	38.2
2018-03-03	9	38
2018-03-03	10	45.19
2018-03-03	12	46.46
2018-03-03	14	43.29
2018-03-03	15	40.89
2018-03-03	16	40.37
2018-03-03	17	41.7
2018-03-03	19	52.52
2018-03-03	20	63.14
2018-03-03	21	56.56
2018-03-03	22	57.45
2018-03-03	4	36.68
2018-03-03	5	36.23
2018-03-03	6	36.36
2018-03-03	7	36.61
2018-03-03	8	38
2018-03-03	11	48.39
2018-03-03	13	44.45
2018-03-03	18	44.92
2018-03-03	23	52
2018-03-03	24	50.48
2018-03-04	1	50
2018-03-04	2	45.94
2018-03-04	3	42
2018-03-04	9	40
2018-03-04	10	46
2018-03-04	12	50
2018-03-04	14	49.29
2018-03-04	15	46.46
2018-03-04	16	40.16
2018-03-04	17	38.85
2018-03-04	19	45.84
2018-03-04	20	53.21
2018-03-04	21	52.14
2018-03-04	22	46.02
2018-03-04	4	38.85
2018-03-04	5	37.91
2018-03-04	6	38.6
2018-03-04	7	39.1
2018-03-04	8	39.81
2018-03-04	11	49
2018-03-04	13	50.45
2018-03-04	18	40.6
2018-03-04	23	45.94
2018-03-04	24	42
2018-03-05	1	39.1
2018-03-05	2	38.37
2018-03-05	3	36.19
2018-03-05	9	60
2018-03-05	10	62.48
2018-03-05	12	59.9
2018-03-05	14	55.03
2018-03-05	15	54.01
2018-03-05	16	55.1
2018-03-05	17	55.01
2018-03-05	19	56.68
2018-03-05	20	63.39
2018-03-05	21	62.48
2018-03-05	22	54.96
2018-03-05	4	34.39
2018-03-05	5	33
2018-03-05	6	38.2
2018-03-05	7	40.22
2018-03-05	8	51.17
2018-03-05	11	62
2018-03-05	13	56.08
2018-03-05	18	54.94
2018-03-05	23	52.01
2018-03-05	24	49.08
2018-03-06	4	36.61
2018-03-06	5	36.91
2018-03-06	6	38.76
2018-03-06	7	39.96
2018-03-06	8	52.39
2018-03-06	11	59.24
2018-03-06	13	52.39
2018-03-06	18	53.99
2018-03-06	23	52.39
2018-03-06	24	48.01
2018-03-06	1	40.25
2018-03-06	2	38.1
2018-03-06	3	37.39
2018-03-06	9	59.95
2018-03-06	10	59.39
2018-03-06	12	55.03
2018-03-06	14	50.07
2018-03-06	15	48.98
2018-03-06	16	48.76
2018-03-06	17	49.42
2018-03-06	19	59.14
2018-03-06	20	64.63
2018-03-06	21	59.9
2018-03-06	22	56.58
2018-03-07	1	41.83
2018-03-07	2	39.8
2018-03-07	3	37.81
2018-03-07	9	61.79
2018-03-07	10	60
2018-03-07	12	56.51
2018-03-07	14	51.17
2018-03-07	15	50.75
2018-03-07	16	50.6
2018-03-07	17	50.75
2018-03-07	19	60.95
2018-03-07	20	64.34
2018-03-07	21	64.63
2018-03-07	22	61.95
2018-03-07	4	37.61
2018-03-07	5	37.54
2018-03-07	6	39.9
2018-03-07	7	46.69
2018-03-07	8	55.85
2018-03-07	11	56.69
2018-03-07	13	51.51
2018-03-07	18	53.7
2018-03-07	23	52.83
2018-03-07	24	47.11
2018-03-08	4	40
2018-03-08	5	40.39
2018-03-08	6	41.83
2018-03-08	7	47.24
2018-03-08	8	51.49
2018-03-08	11	53.51
2018-03-08	13	51
2018-03-08	18	43.43
2018-03-08	23	50.01
2018-03-08	24	43.53
2018-03-08	1	41.84
2018-03-08	2	40.39
2018-03-08	3	40.14
2018-03-08	9	55.03
2018-03-08	10	57.8
2018-03-08	12	52.15
2018-03-08	14	50
2018-03-08	15	48.39
2018-03-08	16	44.28
2018-03-08	17	43.59
2018-03-08	19	48.21
2018-03-08	20	56.84
2018-03-08	21	58.15
2018-03-08	22	52.65
2018-03-09	4	35.65
2018-03-09	5	32.26
2018-03-09	6	33.9
2018-03-09	7	37.93
2018-03-09	8	45.67
2018-03-09	11	48.01
2018-03-09	13	47.81
2018-03-09	18	46.46
2018-03-09	23	41.08
2018-03-09	24	38.66
2018-03-09	1	45.27
2018-03-09	2	38.12
2018-03-09	3	37.21
2018-03-09	9	48.88
2018-03-09	10	48.88
2018-03-09	12	46.96
2018-03-09	14	43.69
2018-03-09	15	40.88
2018-03-09	16	42.19
2018-03-09	17	44.46
2018-03-09	19	46.29
2018-03-09	20	51.88
2018-03-09	21	48.88
2018-03-09	22	44.21
2018-03-10	1	32.31
2018-03-10	2	30
2018-03-10	3	27.3
2018-03-10	9	29.61
2018-03-10	10	36.01
2018-03-10	12	37.39
2018-03-10	14	35.64
2018-03-10	15	34.01
2018-03-10	16	32
2018-03-10	17	29.03
2018-03-10	19	32.31
2018-03-10	20	38.36
2018-03-10	21	39.7
2018-03-10	22	36.1
2018-03-10	4	26.01
2018-03-10	5	24.86
2018-03-10	6	25.81
2018-03-10	7	25.91
2018-03-10	8	25.91
2018-03-10	11	37.52
2018-03-10	13	36.6
2018-03-10	18	29.89
2018-03-10	23	35.3
2018-03-10	24	29.5
2018-03-11	4	5
2018-03-11	5	4
2018-03-11	6	3.98
2018-03-11	7	3
2018-03-11	8	3
2018-03-11	11	7.99
2018-03-11	13	6.7
2018-03-11	18	5
2018-03-11	23	19.4
2018-03-11	24	8
2018-03-11	1	9.2
2018-03-11	2	8
2018-03-11	3	5.48
2018-03-11	9	4
2018-03-11	10	5.48
2018-03-11	12	8
2018-03-11	14	7.99
2018-03-11	15	5.48
2018-03-11	16	5.09
2018-03-11	17	5
2018-03-11	19	4
2018-03-11	20	9
2018-03-11	21	20.22
2018-03-11	22	20.36
2018-03-12	1	23.8
2018-03-12	2	12
2018-03-12	3	8
2018-03-12	9	48.34
2018-03-12	10	48.05
2018-03-12	12	44.41
2018-03-12	14	41.5
2018-03-12	15	38.38
2018-03-12	16	37.24
2018-03-12	17	37.61
2018-03-12	19	50.24
2018-03-12	20	62
2018-03-12	21	70
2018-03-12	22	66.64
2018-03-12	4	6.7
2018-03-12	5	8
2018-03-12	6	12
2018-03-12	7	27.24
2018-03-12	8	44.45
2018-03-12	11	46.02
2018-03-12	13	45
2018-03-12	18	42.23
2018-03-12	23	56.13
2018-03-12	24	50.6
2018-03-13	1	44.44
2018-03-13	2	39.63
2018-03-13	3	34.21
2018-03-13	9	54.02
2018-03-13	10	57.68
2018-03-13	12	55
2018-03-13	14	50.32
2018-03-13	15	48.47
2018-03-13	16	44.67
2018-03-13	17	46.48
2018-03-13	19	55.24
2018-03-13	20	65.3
2018-03-13	21	66.15
2018-03-13	22	56.66
2018-03-13	4	33.71
2018-03-13	5	33.61
2018-03-13	6	34.01
2018-03-13	7	41.06
2018-03-13	8	51.17
2018-03-13	11	57.9
2018-03-13	13	52.56
2018-03-13	18	48.56
2018-03-13	23	50.43
2018-03-13	24	42.73
2018-03-14	4	35.56
2018-03-14	5	34.01
2018-03-14	6	36.13
2018-03-14	7	37.91
2018-03-14	8	50.58
2018-03-14	11	50.58
2018-03-14	13	44.02
2018-03-14	18	20.1
2018-03-14	23	36.72
2018-03-14	24	21.2
2018-03-14	1	40.23
2018-03-14	2	39.56
2018-03-14	3	37.02
2018-03-14	9	52.03
2018-03-14	10	52.26
2018-03-14	12	48.78
2018-03-14	14	39.69
2018-03-14	15	36.72
2018-03-14	16	31.31
2018-03-14	17	24.7
2018-03-14	19	15
2018-03-14	20	37.61
2018-03-14	21	48.21
2018-03-14	22	41.11
2018-03-15	4	5.48
2018-03-15	5	5.48
2018-03-15	6	8.55
2018-03-15	7	29.31
2018-03-15	8	37.07
2018-03-15	11	45.78
2018-03-15	13	41.76
2018-03-15	18	36.05
2018-03-15	23	40.04
2018-03-15	24	34.01
2018-03-15	1	25.36
2018-03-15	2	12.4
2018-03-15	3	5.48
2018-03-15	9	44.51
2018-03-15	10	46.25
2018-03-15	12	44.44
2018-03-15	14	39.7
2018-03-15	15	35.17
2018-03-15	16	34.01
2018-03-15	17	33.61
2018-03-15	19	44.51
2018-03-15	20	53.69
2018-03-15	21	54.01
2018-03-15	22	47.75
2018-03-16	4	30.55
2018-03-16	5	29.97
2018-03-16	6	35.55
2018-03-16	7	44.46
2018-03-16	8	50.54
2018-03-16	11	52.8
2018-03-16	13	50.54
2018-03-16	18	42.89
2018-03-16	23	49.89
2018-03-16	24	44.01
2018-03-16	1	45.42
2018-03-16	2	37.17
2018-03-16	3	34
2018-03-16	9	55.29
2018-03-16	10	55.99
2018-03-16	12	51.17
2018-03-16	14	50.18
2018-03-16	15	46.5
2018-03-16	16	44.3
2018-03-16	17	41.91
2018-03-16	19	45.44
2018-03-16	20	50.54
2018-03-16	21	50.13
2018-03-16	22	50.17
2018-03-17	4	35.55
2018-03-17	5	36.37
2018-03-17	6	36.96
2018-03-17	7	37.89
2018-03-17	8	37.87
2018-03-17	11	50.44
2018-03-17	13	50.72
2018-03-17	18	42.78
2018-03-17	23	57.89
2018-03-17	24	52.53
2018-03-17	1	41.71
2018-03-17	2	36.27
2018-03-17	3	35
2018-03-17	9	40.8
2018-03-17	10	49
2018-03-17	12	50.44
2018-03-17	14	50.27
2018-03-17	15	46.52
2018-03-17	16	43.09
2018-03-17	17	41.7
2018-03-17	19	47.13
2018-03-17	20	52.5
2018-03-17	21	63.83
2018-03-17	22	57.4
2018-03-18	1	46.72
2018-03-18	2	43.97
2018-03-18	3	40.63
2018-03-18	9	36.8
2018-03-18	10	37.9
2018-03-18	12	40.11
2018-03-18	14	39.05
2018-03-18	15	37.7
2018-03-18	16	33.33
2018-03-18	17	20.1
2018-03-18	19	38
2018-03-18	20	44.44
2018-03-18	21	49.7
2018-03-18	22	50.5
2018-03-18	4	38.75
2018-03-18	5	37.1
2018-03-18	6	37.89
2018-03-18	7	37.6
2018-03-18	8	36.29
2018-03-18	11	38.95
2018-03-18	13	39.05
2018-03-18	18	28.13
2018-03-18	23	47.48
2018-03-18	24	44.99
2018-03-19	4	37.7
2018-03-19	5	37.5
2018-03-19	6	39.81
2018-03-19	7	40.21
2018-03-19	8	54.1
2018-03-19	11	52.4
2018-03-19	13	46.49
2018-03-19	18	40.11
2018-03-19	23	44.44
2018-03-19	24	39.71
2018-03-19	1	43.63
2018-03-19	2	40.8
2018-03-19	3	39.91
2018-03-19	9	62.63
2018-03-19	10	60
2018-03-19	12	50.27
2018-03-19	14	44.99
2018-03-19	15	43.63
2018-03-19	16	41.79
2018-03-19	17	40.11
2018-03-19	19	42.01
2018-03-19	20	47
2018-03-19	21	54.02
2018-03-19	22	50.17
2018-03-20	4	33.02
2018-03-20	5	31.38
2018-03-20	6	33.89
2018-03-20	7	35
2018-03-20	8	36.4
2018-03-20	11	39.81
2018-03-20	13	36.1
2018-03-20	18	36.3
2018-03-20	23	46.6
2018-03-20	24	39.1
2018-03-20	1	35
2018-03-20	2	34.69
2018-03-20	3	33.59
2018-03-20	9	43.77
2018-03-20	10	44.01
2018-03-20	12	36.4
2018-03-20	14	36.1
2018-03-20	15	35.9
2018-03-20	16	36.1
2018-03-20	17	36.2
2018-03-20	19	37.74
2018-03-20	20	47.01
2018-03-20	21	55.99
2018-03-20	22	50.25
2018-03-21	1	37.89
2018-03-21	2	37.89
2018-03-21	3	34.02
2018-03-21	9	49.44
2018-03-21	10	49.38
2018-03-21	12	47.43
2018-03-21	14	47.05
2018-03-21	15	45.79
2018-03-21	16	45.69
2018-03-21	17	44.51
2018-03-21	19	47.52
2018-03-21	20	54.11
2018-03-21	21	63.83
2018-03-21	22	54.96
2018-03-21	4	33.89
2018-03-21	5	33.89
2018-03-21	6	34.02
2018-03-21	7	39.81
2018-03-21	8	45.89
2018-03-21	11	48.5
2018-03-21	13	47.05
2018-03-21	18	45.4
2018-03-21	23	54.22
2018-03-21	24	49.66
2018-03-22	4	48.77
2018-03-22	5	47.31
2018-03-22	6	50
2018-03-22	7	51.02
2018-03-22	8	54.99
2018-03-22	11	58.91
2018-03-22	13	56.01
2018-03-22	18	50.27
2018-03-22	23	52.52
2018-03-22	24	46.77
2018-03-22	1	51.45
2018-03-22	2	50.78
2018-03-22	3	51.05
2018-03-22	9	63.15
2018-03-22	10	59.59
2018-03-22	12	58.56
2018-03-22	14	57.32
2018-03-22	15	53.36
2018-03-22	16	52.28
2018-03-22	17	50.74
2018-03-22	19	51.31
2018-03-22	20	58.71
2018-03-22	21	65
2018-03-22	22	58.42
2018-03-23	4	40.49
2018-03-23	5	40.55
2018-03-23	6	42.78
2018-03-23	7	45.45
2018-03-23	8	51.31
2018-03-23	11	56.91
2018-03-23	13	51.87
2018-03-23	18	41.79
2018-03-23	23	45.04
2018-03-23	24	35.89
2018-03-23	1	41.94
2018-03-23	2	41.48
2018-03-23	3	40.95
2018-03-23	9	56.05
2018-03-23	10	57.05
2018-03-23	12	53.89
2018-03-23	14	50.35
2018-03-23	15	49.23
2018-03-23	16	44.51
2018-03-23	17	42.81
2018-03-23	19	41.69
2018-03-23	20	44.67
2018-03-23	21	50.41
2018-03-23	22	49.51
2018-03-24	1	30
2018-03-24	2	22.23
2018-03-24	3	19.1
2018-03-24	9	13.2
2018-03-24	10	19.98
2018-03-24	12	20.31
2018-03-24	14	20.39
2018-03-24	15	20.01
2018-03-24	16	15.89
2018-03-24	17	15.33
2018-03-24	19	23.57
2018-03-24	20	33.3
2018-03-24	21	49
2018-03-24	22	49.8
2018-03-24	4	11
2018-03-24	5	10.49
2018-03-24	6	10.49
2018-03-24	7	11
2018-03-24	8	13
2018-03-24	11	21
2018-03-24	13	19.98
2018-03-24	18	19.98
2018-03-24	23	45.45
2018-03-24	24	35.4
2018-03-25	4	37.28
2018-03-25	5	37.24
2018-03-25	6	38
2018-03-25	7	39.6
2018-03-25	8	42.23
2018-03-25	11	46.17
2018-03-25	13	42.1
2018-03-25	18	41.38
2018-03-25	23	49.39
2018-03-25	1	46.74
2018-03-25	2	45
2018-03-25	3	37.85
2018-03-25	9	45.45
2018-03-25	10	46.36
2018-03-25	12	45.7
2018-03-25	14	37.95
2018-03-25	15	34.9
2018-03-25	16	36
2018-03-25	17	36.86
2018-03-25	19	45.16
2018-03-25	20	53.12
2018-03-25	21	54.02
2018-03-25	22	53.24
2018-03-26	4	38.01
2018-03-26	5	37.25
2018-03-26	6	40.86
2018-03-26	7	52.28
2018-03-26	8	61.15
2018-03-26	11	55.66
2018-03-26	13	53.99
2018-03-26	18	45.09
2018-03-26	23	54.91
2018-03-26	24	49.18
2018-03-26	1	44.12
2018-03-26	2	39.53
2018-03-26	3	38.92
2018-03-26	9	60.13
2018-03-26	10	60.13
2018-03-26	12	54.28
2018-03-26	14	52.52
2018-03-26	15	48.84
2018-03-26	16	45.34
2018-03-26	17	44.03
2018-03-26	19	50.8
2018-03-26	20	53.69
2018-03-26	21	61.64
2018-03-26	22	62.42
2018-03-27	1	42.49
2018-03-27	2	38.83
2018-03-27	3	38
2018-03-27	9	58.11
2018-03-27	10	58.11
2018-03-27	12	52.73
2018-03-27	14	47.34
2018-03-27	15	43.98
2018-03-27	16	42.31
2018-03-27	17	40.73
2018-03-27	19	42
2018-03-27	20	48.41
2018-03-27	21	52.68
2018-03-27	22	54.99
2018-03-27	4	38.01
2018-03-27	5	37.83
2018-03-27	6	38.98
2018-03-27	7	48.47
2018-03-27	8	56.01
2018-03-27	11	55.99
2018-03-27	13	49.52
2018-03-27	18	41.22
2018-03-27	23	50.92
2018-03-27	24	45.01
2018-03-28	1	41.74
2018-03-28	2	35.45
2018-03-28	3	33.72
2018-03-28	9	56.76
2018-03-28	10	56.8
2018-03-28	12	50.92
2018-03-28	14	48.99
2018-03-28	15	45.7
2018-03-28	16	44.07
2018-03-28	17	42.35
2018-03-28	19	40.16
2018-03-28	20	45.99
2018-03-28	21	48.19
2018-03-28	22	49.69
2018-03-28	4	32.62
2018-03-28	5	33.3
2018-03-28	6	35.05
2018-03-28	7	41.94
2018-03-28	8	50.69
2018-03-28	11	53.02
2018-03-28	13	49.62
2018-03-28	18	40.72
2018-03-28	23	45.39
2018-03-28	24	38.46
2018-03-29	1	34.23
2018-03-29	2	31
2018-03-29	3	26.23
2018-03-29	9	39.84
2018-03-29	10	43.01
2018-03-29	12	38.86
2018-03-29	14	32.48
2018-03-29	15	26.74
2018-03-29	16	23.32
2018-03-29	17	15.33
2018-03-29	19	12.4
2018-03-29	20	12.4
2018-03-29	21	25.52
2018-03-29	22	30
2018-03-29	4	25.22
2018-03-29	5	25.49
2018-03-29	6	25.98
2018-03-29	7	26.74
2018-03-29	8	33.73
2018-03-29	11	40.54
2018-03-29	13	34.73
2018-03-29	18	12
2018-03-29	23	26.74
2018-03-29	24	23.02
2018-03-30	1	7.5
2018-03-30	2	5.48
2018-03-30	3	4.35
2018-03-30	9	2.35
2018-03-30	10	5.09
2018-03-30	12	5.48
2018-03-30	14	5.48
2018-03-30	15	4.5
2018-03-30	16	2.32
2018-03-30	17	2.3
2018-03-30	19	2.31
2018-03-30	20	5
2018-03-30	21	5.35
2018-03-30	22	9.97
2018-03-30	4	3.54
2018-03-30	5	2.35
2018-03-30	6	2.61
2018-03-30	7	4.25
2018-03-30	8	2.35
2018-03-30	11	5.35
2018-03-30	13	5.09
2018-03-30	18	2.3
2018-03-30	23	7.5
2018-03-30	24	5.09
2018-03-31	4	2.3
2018-03-31	5	2.3
2018-03-31	6	2.3
2018-03-31	7	2.3
2018-03-31	8	2.54
2018-03-31	11	10.65
2018-03-31	13	6.7
2018-03-31	18	6.06
2018-03-31	23	44.45
2018-03-31	24	38.78
2018-03-31	1	5.48
2018-03-31	2	2.31
2018-03-31	3	2.3
2018-03-31	9	5.27
2018-03-31	10	8.85
2018-03-31	12	8.85
2018-03-31	14	8.85
2018-03-31	15	9.2
2018-03-31	16	5.48
2018-03-31	17	5.48
2018-03-31	19	12.4
2018-03-31	20	25.61
2018-03-31	21	39.64
2018-03-31	22	44.22
2018-04-01	4	25.09
2018-04-01	5	22.14
2018-04-01	6	22.49
2018-04-01	7	22.97
2018-04-01	8	23.05
2018-04-01	11	28.34
2018-04-01	13	26.23
2018-04-01	18	19.54
2018-04-01	23	38.83
2018-04-01	24	32.02
2018-04-01	1	40.43
2018-04-01	2	32.02
2018-04-01	3	29.03
2018-04-01	9	22.44
2018-04-01	10	25.81
2018-04-01	12	28.3
2018-04-01	14	22.14
2018-04-01	15	19.01
2018-04-01	16	13.72
2018-04-01	17	14.27
2018-04-01	19	20.54
2018-04-01	20	25.31
2018-04-01	21	30.03
2018-04-01	22	38.87
2018-04-02	1	30.69
2018-04-02	2	25.31
2018-04-02	3	18.89
2018-04-02	9	32.23
2018-04-02	10	33.1
2018-04-02	12	32.52
2018-04-02	14	30.92
2018-04-02	15	25.98
2018-04-02	16	21.82
2018-04-02	17	22.88
2018-04-02	19	25.98
2018-04-02	20	30.69
2018-04-02	21	37.56
2018-04-02	22	41.69
2018-04-02	4	18.89
2018-04-02	5	18.89
2018-04-02	6	20
2018-04-02	7	24.91
2018-04-02	8	28.89
2018-04-02	11	32.92
2018-04-02	13	32.52
2018-04-02	18	24.47
2018-04-02	23	37.3
2018-04-02	24	32.36
2018-04-03	4	12
2018-04-03	5	10.68
2018-04-03	6	19.56
2018-04-03	7	29.54
2018-04-03	8	40
2018-04-03	11	43.13
2018-04-03	13	36.89
2018-04-03	18	26.9
2018-04-03	23	38.69
2018-04-03	24	32.89
2018-04-03	1	27.31
2018-04-03	2	25.2
2018-04-03	3	17.27
2018-04-03	9	43.13
2018-04-03	10	43.89
2018-04-03	12	40.71
2018-04-03	14	35.02
2018-04-03	15	32.5
2018-04-03	16	29.29
2018-04-03	17	27
2018-04-03	19	26.9
2018-04-03	20	27.61
2018-04-03	21	36.89
2018-04-03	22	42.87
2018-04-04	1	27.78
2018-04-04	2	26.29
2018-04-04	3	20.72
2018-04-04	9	36.89
2018-04-04	10	37
2018-04-04	12	31.68
2018-04-04	14	30.64
2018-04-04	15	28.02
2018-04-04	16	27.92
2018-04-04	17	27.8
2018-04-04	19	31.04
2018-04-04	20	38.16
2018-04-04	21	43.74
2018-04-04	22	49.89
2018-04-04	4	15.25
2018-04-04	5	12.79
2018-04-04	6	20.5
2018-04-04	7	26.29
2018-04-04	8	32.29
2018-04-04	11	35.59
2018-04-04	13	30.5
2018-04-04	18	28
2018-04-04	23	43.09
2018-04-04	24	42.91
2018-04-05	1	49.3
2018-04-05	2	48.8
2018-04-05	3	47.6
2018-04-05	9	54.92
2018-04-05	10	55.92
2018-04-05	12	49.1
2018-04-05	14	47.52
2018-04-05	15	46.3
2018-04-05	16	45.07
2018-04-05	17	45.01
2018-04-05	19	44.49
2018-04-05	20	47.18
2018-04-05	21	49.1
2018-04-05	22	49.4
2018-04-05	4	47.55
2018-04-05	5	47.66
2018-04-05	6	48.6
2018-04-05	7	46.85
2018-04-05	8	49.3
2018-04-05	11	52.5
2018-04-05	13	47.17
2018-04-05	18	43.01
2018-04-05	23	46.4
2018-04-05	24	46.4
2018-04-06	1	37
2018-04-06	2	29.41
2018-04-06	3	30
2018-04-06	9	48.24
2018-04-06	10	48.09
2018-04-06	12	43.25
2018-04-06	14	35.2
2018-04-06	15	31.7
2018-04-06	16	28.63
2018-04-06	17	28.65
2018-04-06	19	38.76
2018-04-06	20	42.17
2018-04-06	21	42.99
2018-04-06	22	45.01
2018-04-06	4	29.06
2018-04-06	5	29
2018-04-06	6	31.88
2018-04-06	7	43.18
2018-04-06	8	45.2
2018-04-06	11	44.61
2018-04-06	13	40.86
2018-04-06	18	31.68
2018-04-06	23	41.69
2018-04-06	24	41
2018-04-07	4	32.01
2018-04-07	5	31.7
2018-04-07	6	31.68
2018-04-07	7	33.1
2018-04-07	8	34.32
2018-04-07	11	47.43
2018-04-07	13	47.79
2018-04-07	18	36.69
2018-04-07	23	51.8
2018-04-07	24	50.07
2018-04-07	1	42.68
2018-04-07	2	35.8
2018-04-07	3	34.32
2018-04-07	9	34.21
2018-04-07	10	42.4
2018-04-07	12	49.09
2018-04-07	14	45.68
